GO	kazan5500_2015_05_26_1_L01_1HP	kazan5500_2015_05_26_1_L01_2HP	kazan5500_2015_05_26_1_L01_3HP	kazan5500_2015_05_26_1_L01_4HP	kazan5500_2015_05_26_1_L01_5HP	kazan5500_2015_05_26_1_L01_6HP	kazan5500_2015_05_26_1_L01_8HP	kazan5500_2015_05_26_1_L02_10HP	kazan5500_2015_05_26_1_L02_11HP	kazan5500_2015_05_26_1_L02_12HP	kazan5500_2015_05_26_1_L02_14HP	kazan5500_2015_05_26_1_L02_15HP	kazan5500_2015_05_26_1_L02_16HP	kazan5500_2015_05_26_1_L02_9HP	kazan5500_2015_05_26_1_L03_17HP	kazan5500_2015_05_26_1_L03_19HP	kazan5500_2015_05_26_1_L03_20HP	kazan5500_2015_05_26_1_L03_21HP	kazan5500_2015_05_26_1_L03_22HP	kazan5500_2015_05_26_1_L03_23HP	kazan5500_2015_05_26_1_L03_24HP	kazan5500_2015_05_26_1_L04_25HP	kazan5500_2015_05_26_1_L04_26HP	kazan5500_2015_05_26_1_L04_27HP	kazan5500_2015_05_26_1_L04_28HP	kazan5500_2015_05_26_1_L04_29HP	kazan5500_2015_05_26_1_L04_30HP	kazan5500_2015_05_26_1_L04_31HP	kazan5500_2015_05_26_1_L05_32HP	kazan5500_2015_05_26_1_L05_33HP	kazan5500_2015_05_26_1_L05_34HP	kazan5500_2015_05_26_1_L05_36HP	kazan5500_2015_05_26_1_L05_37HP	kazan5500_2015_05_26_1_L05_38HP	kazan5500_2015_05_26_1_L05_39HP	kazan5500_2015_05_26_1_L06_40HP	kazan5500_2015_05_26_1_L06_41HP	kazan5500_2015_05_26_1_L06_42HP	kazan5500_2015_05_26_1_L06_43HP	kazan5500_2015_05_26_1_L06_44HP	kazan5500_2015_05_26_1_L06_45HP	kazan5500_2015_05_26_1_L06_46HP	kazan5500_2015_06_20_1_L01_50HP	kazan5500_2015_06_20_1_L01_52HP	kazan5500_2015_06_20_1_L01_53HP	kazan5500_2015_06_20_1_L01_54HP	kazan5500_2015_06_20_1_L01_55HP	kazan5500_2015_06_20_1_L01_56HP	kazan5500_2015_06_20_1_L01_57HP	kazan5500_2015_06_20_1_L01_59HP	kazan5500_2015_06_20_1_L02_35HP	kazan5500_2015_06_20_1_L02_48HP	kazan5500_2015_06_20_1_L02_49HP	kazan5500_2015_06_20_1_L02_60HP	kazan5500_2015_06_20_1_L02_61HP	kazan5500_2015_06_20_1_L02_62HP	kazan5500_2015_06_20_1_L02_64HP	kazan5500_2015_06_20_1_L02_65HP	kazan5500_2015_09_22_1_L06_55HP	kazan5500_2015_11_27_1_L02_51HP	kazan5500_2015_11_27_1_L02_58HP	kazan5500_2015_11_27_1_L02_63HP	kazan5500_2015_11_27_1_L02_84HP	kazan5500_2015_11_27_1_L02_97HP	kazan5500_2015_11_27_1_L03_100HP	kazan5500_2015_11_27_1_L03_101HP	kazan5500_2015_11_27_1_L03_102HP	kazan5500_2015_11_27_1_L03_105HP	kazan5500_2015_11_27_1_L03_73HP	kazan5500_2015_11_27_1_L03_74HP	kazan5500_2015_11_27_1_L04_76HP	kazan5500_2015_11_27_1_L04_77HP	kazan5500_2015_11_27_1_L04_78HP	kazan5500_2015_11_27_1_L04_79HP	kazan5500_2015_11_27_1_L04_80HP	kazan5500_2015_11_27_1_L05_81HP	kazan5500_2015_11_27_1_L05_83HP	kazan5500_2015_11_27_1_L05_85HP	kazan5500_2015_11_27_1_L05_86HP	kazan5500_2015_11_27_1_L05_88HP	kazan5500_2015_11_27_1_L05_89HP	kazan5500_2015_11_27_1_L05_90HP	kazan5500_2015_11_27_1_L06_92HP	kazan5500_2015_11_27_1_L06_93HP	kazan5500_2015_11_27_1_L06_95HP	kazan5500_2015_11_27_1_L06_96HP	kazan5500_2015_11_27_1_L06_98HP	kazan5500_2015_12_11_L01_66HP	kazan5500_2015_12_11_L01_67HP	kazan5500_2015_12_11_L01_68HP	kazan5500_2015_12_11_L01_69HP	kazan5500_2015_12_11_L01_70HP	kazan5500_2015_12_11_L01_71HP	kazan5500_2015_12_11_L02_106HP	kazan5500_2015_12_11_L02_107HP	kazan5500_2015_12_11_L02_108HP	kazan5500_2015_12_11_L02_72HP	kazan5500_2015_12_11_L05_7HP	kazan5500_2016_01_26_1_L04_109HP	kazan5500_2016_04_22_1_L01_115HP	kazan5500_2016_04_22_1_L01_119HP	kazan5500_2016_04_22_1_L02_137HP	kazan5500_2016_04_22_1_L02_138HP	kazan5500_2016_04_22_1_L02_140HP	kazan5500_2016_04_22_1_L02_141HP	kazan5500_2016_04_22_1_L02_144HP	kazan5500_2016_04_22_1_L02_145HP	kazan5500_2016_04_22_1_L02_147HP	kazan5500_2016_04_22_1_L03_134HP	kazan5500_2016_04_22_1_L03_135HP	kazan5500_2016_04_22_1_L03_136HP	kazan5500_2016_04_22_1_L03_146HP	kazan5500_2016_04_22_1_L03_149HP	kazan5500_2016_04_22_1_L03_150HP	kazan5500_2016_04_22_1_L05_148HP	kazan5500_2016_05_31_HP_A_L01_130HP	kazan5500_2016_05_31_HP_A_L01_133HP	kazan5500_2016_05_31_HP_A_L01_142HP	kazan5500_2016_05_31_HP_A_L01_143HP	kazan5500_2016_05_31_HP_A_L01_152HP	kazan5500_2016_05_31_HP_A_L01_154HP	kazan5500_2016_05_31_HP_A_L01_165HP	kazan5500_2016_05_31_HP_A_L02_131HP	kazan5500_2016_05_31_HP_A_L02_151HP	kazan5500_2016_05_31_HP_A_L02_155HP	kazan5500_2016_05_31_HP_A_L02_157HP	kazan5500_2016_05_31_HP_A_L02_158HP	kazan5500_2016_05_31_HP_A_L02_159HP	kazan5500_2016_05_31_HP_A_L02_163HP	kazan5500_2016_05_31_HP_A_L03_160HP	kazan5500_2016_05_31_HP_A_L03_162HP	kazan5500_2016_05_31_HP_A_L03_164HP	kazan5500_2016_05_31_HP_A_L03_167HP	kazan5500_2016_05_31_HP_A_L03_168HP	kazan5500_2016_05_31_HP_A_L04_166HP	kazan5500_2016_12_14_1_L01_203HP	kazan5500_2016_12_14_1_L01_204HP	kazan5500_2016_12_14_1_L01_205HP	kazan5500_2016_12_14_1_L01_206HP	kazan5500_2016_12_14_1_L01_207HP	kazan5500_2016_12_14_1_L01_208HP	kazan5500_2016_12_14_1_L02_209HP	kazan5500_2016_12_14_1_L02_210HP	kazan5500_2016_12_14_1_L02_211HP	kazan5500_2016_12_14_1_L02_212HP	kazan5500_2016_12_14_1_L02_213HP	kazan5500_2016_12_14_1_L02_214HP	kazan5500_2016_12_14_1_L03_174HP	kazan5500_2016_12_14_1_L03_175HP	kazan5500_2016_12_14_1_L03_176HP	kazan5500_2016_12_14_1_L03_177HP	kazan5500_2016_12_14_1_L03_215HP	kazan5500_2016_12_14_1_L03_216HP	kazan5500_2016_12_14_1_L04_178HP	kazan5500_2016_12_14_1_L04_179HP	kazan5500_2016_12_14_1_L04_180HP	kazan5500_2016_12_14_1_L04_181HP	kazan5500_2016_12_14_1_L04_182HP	kazan5500_2016_12_14_1_L04_183HP	kazan5500_2016_12_14_1_L05_184HP	kazan5500_2016_12_14_1_L05_185HP	kazan5500_2016_12_14_1_L05_186HP	kazan5500_2016_12_14_1_L05_187HP	kazan5500_2016_12_14_1_L05_188HP	kazan5500_2016_12_14_1_L05_189HP	kazan5500_2016_12_14_1_L06_190HP	kazan5500_2016_12_14_1_L06_191HP
GO:0004358	501.886	181.542	864.935	911.434	956.541	77.965	1531.2	914.71	646.609	1235.02	230.423	197.645	532.537	938.133	723.129	548.065	1751.009	473.107	123.788	464.713	1189.319	631.76	1439.729	3602.222	970.8	273.853	587.959	437.477	1428.783	369.635	863.98	2267.147	678.338	1061.666	3406.21	1353.838	834.442	2326.383	427.826	1216.028	165.458	286.872	156.625	127.362	338.906	210.15	125.912	426.549	1039.696	318.851	551.443	117.456	582.322	533.611	59.139	31.528	406.996	1885.879	465.49	506.459	302.159	211.143	333.558	132.445	343.33	161.04	644.708	184.908	228.02	861.771	265.596	158.714	741.487	522.709	1086.711	768.382	521.955	631.648	855.026	1119.808	7.656	244.402	98.159	1100.649	2835.328	315.365	149.323	60.748	885.73	200.347	1953.834	1001.819	922.325	4559.752	419.097	405.345	46.339	1051.012	535.657	152.505	1172.107	15.466	539.734	290.678	91.359	142.947	314.94	742.687	86.76	291.385	257.271	1929.763	968.303	1407.218	2115.172	312.891	880.574	501.886	181.542	864.935	911.434	956.541	77.965	1531.2	914.71	646.609	1235.02	230.423	197.645	532.537	938.133	723.129	548.065	1751.009	473.107	123.788	464.713	1189.319	631.76	1439.729	3602.222	970.8	273.853	587.959	437.477	1428.783	369.635	863.98	2267.147	678.338	1061.666	3406.21	1353.838	834.442	2326.383	427.826	1216.028	165.458	286.872	156.625	127.362	338.906	210.15	125.912	426.549	1039.696	318.851
GO:0004359	967.815	1289.767	867.121	2278.329	1182.919	2846.653	1631.711	1424.355	982.914	1157.557	1525.615	470.148	2045.46	601.277	657.457	1365.105	851.51	887.155	1568.752	1780.38	1168.257	2973.639	1228.593	2846.748	1330.801	2870.951	4642.162	3610.816	1622.499	1671.16	1290.394	4180.447	477.96	811.04	2781.272	639.318	594.779	636.559	1507.97	2088.3	866.624	345.776	1063.411	697.557	516.343	356.728	1598.755	988.459	750.577	95.894	463.868	87.918	445.637	402.664	392.782	641.43	626.346	826.248	405.416	526.465	413.822	690.256	333.924	917.806	168.227	392.889	757.182	541.862	1016.43	1371.612	290.438	397.972	853.311	1502.277	1837.112	2649.562	1088.928	1436.935	1558.054	748.49	113.96	1457.84	2246.183	802.576	923.185	1053.498	311.424	732.476	1567.916	677.92	1883.779	1286.19	1242.518	3854.987	372.707	765.984	234.417	1103.442	390.175	127.384	1004.04	470.395	1268.515	275.668	779.307	217.311	92.393	534.675	334.205	443.498	486.972	995.066	528.64	1803.047	509.007	260.463	806.842	967.815	1289.767	867.121	2278.329	1182.919	2846.653	1631.711	1424.355	982.914	1157.557	1525.615	470.148	2045.46	601.277	657.457	1365.105	851.51	887.155	1568.752	1780.38	1168.257	2973.639	1228.593	2846.748	1330.801	2870.951	4642.162	3610.816	1622.499	1671.16	1290.394	4180.447	477.96	811.04	2781.272	639.318	594.779	636.559	1507.97	2088.3	866.624	345.776	1063.411	697.557	516.343	356.728	1598.755	988.459	750.577	95.894
GO:0004360	810.135	862.621	1014.95	1699.027	1051.735	575.724	1625.797	1286.664	940.664	1543.795	563.771	2469.551	1474.575	779.036	1035.367	835.141	2488.641	952.671	803.247	602.537	1328.896	8715.36	2465.688	4138.897	1120.297	476.827	671.573	11039.288	1726.1	773.245	895.062	2855.323	636.213	1171.391	3346.236	2152.701	1534.881	2121.958	1224.867	1024.653	157.19	1049.275	214.347	328.301	526.898	292.333	572.137	526.855	1127.902	270.937	714.419	153.656	553.834	582.05	70.679	85.137	697.019	1316.1	422.184	540.024	365.427	449.161	395.56	336.733	491.388	203.586	1590.021	323.102	735.45	2431.441	341.021	274.123	761.157	2213.692	1805.107	749.497	503.262	909.764	768.635	965.392	48.708	395.898	370.753	993.27	2530.369	398.942	226.302	60.828	835.892	690.602	2026.213	1947.237	1187.196	3672.452	549.645	563.105	138.41	1533.966	361.055	175.555	2351.181	416.743	1901.876	468.802	194.881	260.911	318.845	850.506	203.45	387.176	363.152	1571.049	1379.383	1433.13	2881.127	277.437	752.29	810.135	862.621	1014.95	1699.027	1051.735	575.724	1625.797	1286.664	940.664	1543.795	563.771	2469.551	1474.575	779.036	1035.367	835.141	2488.641	952.671	803.247	602.537	1328.896	8715.36	2465.688	4138.897	1120.297	476.827	671.573	11039.288	1726.1	773.245	895.062	2855.323	636.213	1171.391	3346.236	2152.701	1534.881	2121.958	1224.867	1024.653	157.19	1049.275	214.347	328.301	526.898	292.333	572.137	526.855	1127.902	270.937
GO:0004362	20.799	5.366	11.495	73.279	10.023	26.883	47.5	21.992	0	3.908	0.767	12.458	36.277	30.284	15.558	75.806	157.946	55.311	44.414	173.095	6.143	2.301	5.363	22.256	9.63	0	4.602	1.526	36.911	40.512	3.836	7.658	18.495	9.203	526.181	143.335	164.334	103.388	45.918	59.539	517.76	6.265	0.756	9.962	3.065	6.139	11.395	216.794	27.077	9.107	3.016	5.375	28.709	19.142	16.013	7.632	5.368	43.788	9.945	30.749	24.905	16.186	7.648	6.139	22.836	16.042	70.436	1.529	22.248	36.805	49.069	0.767	14.558	0	54.79	78.799	12.866	18.452	15.314	143.19	62.019	7.727	50.814	41.045	7.671	16.007	13.762	0.769	35.892	10.118	124.069	196.444	137.577	89.864	3.072	16.092	141.748	45.563	47.577	12.99	118.203	96.768	38.406	13.719	82.21	5.359	4.586	39.05	2.298	12.152	15.258	25.721	136.229	1.533	199.195	1.528	12.188	20.799	5.366	11.495	73.279	10.023	26.883	47.5	21.992	0	3.908	0.767	12.458	36.277	30.284	15.558	75.806	157.946	55.311	44.414	173.095	6.143	2.301	5.363	22.256	9.63	0	4.602	1.526	36.911	40.512	3.836	7.658	18.495	9.203	526.181	143.335	164.334	103.388	45.918	59.539	517.76	6.265	0.756	9.962	3.065	6.139	11.395	216.794	27.077	9.107
GO:0004363	15.797	8.903	12.713	476.608	5.867	16.58	504.204	19.424	4.195	13.34	0	10.047	18.951	8.3	8.293	75.404	204.676	38.138	35.446	150.694	1.805	0.451	1.806	17.982	13.192	2.227	11.181	1.354	51.225	18.519	12.116	7.588	30.225	10.429	519.542	90.719	121.546	65.688	61.09	11.583	704.565	3.117	1.11	6.901	8.718	3.774	8.355	243.062	21.615	18.046	49.415	2.706	23.256	33.036	12.838	3.72	10.506	16.899	5.582	10.493	13.929	6.896	604.394	0.896	37.65	7.564	39.251	5.558	14.85	30.438	35.215	0	13.156	2.227	91.249	44.437	5.553	6.752	10.148	136.526	94.552	1.54	83.712	23.643	9.237	5.797	29.805	4.881	29.705	3.815	76.057	171.422	42.952	43.563	4.056	18.537	188	34.748	47.601	17.589	30.904	141.436	13.283	20.346	118.267	2.252	4.052	64.622	0.899	6.647	12.851	19.853	90.417	2.701	300.05	0.903	0	15.797	8.903	12.713	476.608	5.867	16.58	504.204	19.424	4.195	13.34	0	10.047	18.951	8.3	8.293	75.404	204.676	38.138	35.446	150.694	1.805	0.451	1.806	17.982	13.192	2.227	11.181	1.354	51.225	18.519	12.116	7.588	30.225	10.429	519.542	90.719	121.546	65.688	61.09	11.583	704.565	3.117	1.11	6.901	8.718	3.774	8.355	243.062	21.615	18.046
GO:0004364	0	17.676	40.474	0	0	62.44	4.566	45.276	1.764	11.303	2.905	7.027	0	9.547	19.28	10.976	65.78	99.574	351.008	615.491	3.613	0	0	33.164	10.149	16.115	0	0	174.213	6.201	2.939	27.206	94.103	34.543	1502.596	117.714	345.019	0	159.06	93.869	1953.013	7.204	10.115	34.066	7.15	6.417	13.664	1569.455	44.424	18.126	15.789	0	0	96.268	6.31	0	11.304	16.651	23.345	37.369	7.986	6.595	34.049	0	0	30.75	0	15.338	4.077	6.238	200.194	3.577	32.384	0	7.472	48.451	3.424	11.612	39.452	729.642	642.602	10.479	395.43	24.536	7.472	16.409	194.39	39.93	15.436	1.672	202.139	20.352	195.37	74.674	8.115	49.98	638.55	0	158.435	56.34	94.436	1028.587	16.339	148.314	669.927	4.151	0	214.983	0	5.374	22.48	5.209	29.764	2.439	2153.138	0	10.024	0	17.676	40.474	0	0	62.44	4.566	45.276	1.764	11.303	2.905	7.027	0	9.547	19.28	10.976	65.78	99.574	351.008	615.491	3.613	0	0	33.164	10.149	16.115	0	0	174.213	6.201	2.939	27.206	94.103	34.543	1502.596	117.714	345.019	0	159.06	93.869	1953.013	7.204	10.115	34.066	7.15	6.417	13.664	1569.455	44.424	18.126
GO:0004365	59.657	88.02	370.633	528.532	17.795	88.936	27.156	92.195	39.731	15.715	22.02	52.295	125.271	121.053	64.576	56.268	143.93	86.831	387.323	243.001	29.385	1.041	1.041	12.534	80.685	203.499	17.829	4.19	127.275	133.997	30.396	10.528	80.681	51.223	506.513	97.226	153.371	45.33	115.455	47.196	437.082	11.471	1.05	8.357	30.406	2.087	18.849	414.349	72.02	11.435	67.033	8.289	11.472	27.246	8.303	3.074	13.627	52.881	16.628	52.975	14.649	20.806	29.321	4.127	26.96	40.655	39.455	75.061	21.885	285.208	73.249	11.493	14.658	7.32	187.178	74.796	14.465	8.302	53.882	182.544	142.027	33.304	145.047	686.77	850.542	647.961	272.896	8.348	31.289	39.577	97.219	94.43	190.084	68.964	34.6	26.238	179.092	49.664	65.777	58.586	123.69	309.829	56.224	31.452	253.45	11.496	6.258	93.221	43.874	14.474	19.74	8.323	70.435	1.041	376.018	3.123	3.106	59.657	88.02	370.633	528.532	17.795	88.936	27.156	92.195	39.731	15.715	22.02	52.295	125.271	121.053	64.576	56.268	143.93	86.831	387.323	243.001	29.385	1.041	1.041	12.534	80.685	203.499	17.829	4.19	127.275	133.997	30.396	10.528	80.681	51.223	506.513	97.226	153.371	45.33	115.455	47.196	437.082	11.471	1.05	8.357	30.406	2.087	18.849	414.349	72.02	11.435
GO:0004367	1427.389	2061.74	1406.271	4281.293	1674.574	3127.893	2329.254	1717.318	1325.385	2296.77	3352.463	624.146	2666.103	1089.386	742.355	1929.642	2014.921	1881.068	2556.004	2082.524	1797.489	3376.593	2796.883	5270.583	1523.107	3630.999	4821.444	3431.797	2422.244	2615.343	2110.9	4738.079	732.578	1102.101	3679.803	1922.853	1380.767	2292.157	2763.104	1930.005	679.161	520.139	1416.409	902.76	734.313	663.329	1647.691	1005.586	1596.516	397.868	874.871	169.199	982.265	606.375	453.049	509.978	951.177	2116.993	771.644	877.138	695.798	963.878	614.358	1001.646	615.071	848.774	2127.025	771.813	1262.801	2110.677	416.815	644.652	1246.352	2274.219	3321.294	2640.639	1235.466	1647.111	1489.396	1156.622	84.08	1222.814	2021.553	1740.761	3976.211	1189.393	402.195	806.075	1993.674	778.836	3321.979	2960.54	1459.434	5525.1	640.796	891.178	247.671	1829.159	445.535	183.565	2866.077	395.691	2317.008	638.199	873.017	508.385	387.891	384.817	471.744	578.964	533.938	2094.296	1784.301	1594.356	4313.512	530.99	1085.654	1427.389	2061.74	1406.271	4281.293	1674.574	3127.893	2329.254	1717.318	1325.385	2296.77	3352.463	624.146	2666.103	1089.386	742.355	1929.642	2014.921	1881.068	2556.004	2082.524	1797.489	3376.593	2796.883	5270.583	1523.107	3630.999	4821.444	3431.797	2422.244	2615.343	2110.9	4738.079	732.578	1102.101	3679.803	1922.853	1380.767	2292.157	2763.104	1930.005	679.161	520.139	1416.409	902.76	734.313	663.329	1647.691	1005.586	1596.516	397.868
GO:0004370	706.866	258.34	671.496	1573.213	918.932	178.802	1030.969	540.397	606.712	696.89	207.538	180.354	759.067	350.214	520.608	857.532	1075.173	361.136	441.185	790.22	1105.442	601.811	1024.771	3628.084	894.436	394.286	314.442	302.279	1277.323	525.37	728.102	2194.3	472.559	624.276	3504.194	1081.975	581.956	1058.99	692.647	1053.422	599.975	296.499	177.534	237.88	265.037	321.383	132.655	601.665	1154.326	301.796	481.119	101.105	597.674	566.15	57.761	42.739	327.575	2014.374	453.077	243.457	299.786	325.327	177.262	157.596	270.724	281.562	828.271	179.034	261.487	818.643	200.125	147.428	364.916	306.12	1123.546	567.966	505.558	567.698	457.53	775.595	101.334	196.915	445.703	1329.663	2631.725	337.501	175.514	86.596	594.39	173.597	1603.22	900.23	815.789	4048.61	260.576	345.689	191.511	607.551	370.704	193.414	628.02	159.897	409.878	218.637	244.761	239.344	357.743	303.828	83.953	234.59	253.89	1901.197	1343.337	1382.321	3437.794	368.018	957.538	706.866	258.34	671.496	1573.213	918.932	178.802	1030.969	540.397	606.712	696.89	207.538	180.354	759.067	350.214	520.608	857.532	1075.173	361.136	441.185	790.22	1105.442	601.811	1024.771	3628.084	894.436	394.286	314.442	302.279	1277.323	525.37	728.102	2194.3	472.559	624.276	3504.194	1081.975	581.956	1058.99	692.647	1053.422	599.975	296.499	177.534	237.88	265.037	321.383	132.655	601.665	1154.326	301.796
GO:0004371	832.636	645.923	874.099	1849.824	1056.198	147.82	1498.852	1068.254	757.523	728.305	276.419	182.058	2277.318	684.642	586.147	804.134	1394.945	503.854	1069.254	2130.934	1090.878	765.209	2038.553	5076.523	1268.462	608.018	905.815	588.395	1446.831	887.321	1121.166	2174.753	740.206	1119.062	4056.243	3129.6	3347.342	2277.74	791.095	1270.015	955.633	302.851	173.263	285.162	424.566	336.424	215.275	791.632	2030.898	427.856	629.755	212.822	926.728	611.805	94.78	100.661	461.74	3591.242	729.412	445.864	381.314	518.321	336.561	161.83	382.834	646.195	1928.082	297.67	343.836	1019.938	348.646	188.427	306.272	434.574	2079.941	796.324	671.849	794.06	822.986	1212.271	179.411	303.586	357.634	1595.899	3087.526	325.304	307.727	71.965	933.99	323.561	2209.137	2264.795	1202.042	5820.076	327.756	456.038	257.298	1095.325	411.386	197.514	883.328	281.78	710.11	440.682	447.24	160.142	336.349	622.591	150.816	313.321	242.217	2355.003	1397.828	1746.032	2238.604	363.469	859.424	832.636	645.923	874.099	1849.824	1056.198	147.82	1498.852	1068.254	757.523	728.305	276.419	182.058	2277.318	684.642	586.147	804.134	1394.945	503.854	1069.254	2130.934	1090.878	765.209	2038.553	5076.523	1268.462	608.018	905.815	588.395	1446.831	887.321	1121.166	2174.753	740.206	1119.062	4056.243	3129.6	3347.342	2277.74	791.095	1270.015	955.633	302.851	173.263	285.162	424.566	336.424	215.275	791.632	2030.898	427.856
GO:0004372	1355.934	1743.356	1042.753	3361.443	1633.342	3506.73	2384.571	1312.624	1312.491	1491.523	1065.011	727.689	2401.304	1186.551	1001.445	1675.489	1962.675	1938.968	2252.957	2143.925	1708.297	3443.564	2697.469	4731.652	1451.981	3633.878	5059.754	3725.902	2356.693	2197.744	2134.836	4401.962	734.509	1168.397	4076.707	2233.258	1630.085	2342.482	2046.57	2237.309	764.117	534.466	1311.868	848.353	829.513	603.811	1703.926	976.974	1087.508	422.296	1016.726	269.464	859.871	695.581	329.967	449.107	1062.544	1695.037	679.281	814.655	606.321	723.52	516.056	936.652	691.084	575.726	2348.632	759.484	1108.157	1882.853	385.156	612.672	1135.717	2351.88	2822.797	2779.216	1284.394	1546.572	1786.177	1407.117	110.632	1466.8	2237.304	1468.871	2468.635	1206.854	380.778	335.809	1865.451	734.522	3246.056	3594.289	1603.67	4926.633	621.698	654.914	224.045	1535.884	600.911	322.198	2633.364	425.346	2045.07	472.986	645.207	455.653	404.866	920.803	403.152	489.558	428.339	1469.461	1158.756	1650.012	3074.673	364.279	930.653	1355.934	1743.356	1042.753	3361.443	1633.342	3506.73	2384.571	1312.624	1312.491	1491.523	1065.011	727.689	2401.304	1186.551	1001.445	1675.489	1962.675	1938.968	2252.957	2143.925	1708.297	3443.564	2697.469	4731.652	1451.981	3633.878	5059.754	3725.902	2356.693	2197.744	2134.836	4401.962	734.509	1168.397	4076.707	2233.258	1630.085	2342.482	2046.57	2237.309	764.117	534.466	1311.868	848.353	829.513	603.811	1703.926	976.974	1087.508	422.296
GO:0004373	2224.911	2012.024	1315.553	3621.91	2924.828	3810.492	3432.91	2021.2	2046	2002.895	1382.332	984.367	2802.916	1017.52	483.281	2539.978	3089.235	1777.124	2300.677	2123.295	2140.439	3716.183	3668.029	6997.888	1975.764	3569.586	4963.921	4160.04	3354.903	2398.811	2864.677	6625.507	916.497	1590.131	6543.655	2465.477	1718.1	3486.954	1663.123	3194.516	558.352	820.482	1441.403	912.193	883.736	622.04	2014.132	1274.038	2188.838	504.395	1078.008	254.538	1072.435	1078.578	399.384	465.354	1053.415	2355.95	991.775	995.16	879.231	1301.211	431.889	1075.435	926.23	649.069	2345.24	776.574	1328.203	2444.112	603.133	689.586	961.47	2614.011	2746.426	3333.224	1744.825	2093.049	2070.171	1650.432	114.106	1663.978	2169.629	2636.912	4737.054	1062.838	302.937	580.05	2698.594	887.048	5019.968	2967.355	2048.606	7163.277	648.647	1020.943	162.016	2073.277	590.456	388.018	2119.145	460.354	2067.119	620.838	752.282	570.586	567.438	543.015	480.271	722.937	723.77	3110.467	2307.725	3137.617	4481.262	874.888	2409.534	2224.911	2012.024	1315.553	3621.91	2924.828	3810.492	3432.91	2021.2	2046	2002.895	1382.332	984.367	2802.916	1017.52	483.281	2539.978	3089.235	1777.124	2300.677	2123.295	2140.439	3716.183	3668.029	6997.888	1975.764	3569.586	4963.921	4160.04	3354.903	2398.811	2864.677	6625.507	916.497	1590.131	6543.655	2465.477	1718.1	3486.954	1663.123	3194.516	558.352	820.482	1441.403	912.193	883.736	622.04	2014.132	1274.038	2188.838	504.395
GO:0004375	77.585	243.849	46.329	141.747	20.706	37.116	190.031	73.525	89.919	165.006	42.064	14.755	167.786	303.972	193.164	34.255	58.715	33.872	56.861	958.355	588.248	46.58	107.785	160.213	75.85	284.466	783.343	315.174	424.208	80.558	64.22	80.007	58.047	29.216	173.618	1283.826	649.905	112.765	75.005	73.637	4.023	14.461	61.344	130.501	54.836	87.644	46.446	37.572	157.59	25.31	39.366	58.57	48.136	63.277	12.352	8.293	65.925	476.472	75.777	43.947	13.826	496.788	218.673	18.534	17.459	17.437	234.079	121.697	30.044	96.348	27.612	68.599	553.385	68.351	357.694	78.255	65.177	136.187	97.745	147.892	0.648	26.543	39.491	100.05	45.025	138.232	113.78	159.482	33.719	60.06	111.685	205.048	260.927	1450.64	31.836	30.553	1.741	28.811	30.204	73.195	53.209	0	103.246	62.843	17.815	45.369	25.344	55.054	34.703	37.531	28.784	222.777	55.651	24.33	0	9.618	26.638	77.585	243.849	46.329	141.747	20.706	37.116	190.031	73.525	89.919	165.006	42.064	14.755	167.786	303.972	193.164	34.255	58.715	33.872	56.861	958.355	588.248	46.58	107.785	160.213	75.85	284.466	783.343	315.174	424.208	80.558	64.22	80.007	58.047	29.216	173.618	1283.826	649.905	112.765	75.005	73.637	4.023	14.461	61.344	130.501	54.836	87.644	46.446	37.572	157.59	25.31
GO:0004385	1178.295	1880.259	930.008	4081.532	1380.01	3137.535	2407.139	1292.902	829.335	1553.426	400.971	537.107	2404.695	1113.734	752.653	1860.429	1885.147	1945.915	2578.998	2389.512	1402.811	3934.665	2705.457	4496.028	1287.491	3875.978	5028.928	4167.047	1978.99	2532.974	2121.455	4154.226	796.002	1110.617	3384.377	1975.23	1331.819	2490.901	1167.086	1994.921	862.417	372.621	1371.905	846.984	751.361	569.356	1477.178	956.189	1219.886	384.765	923.283	323.437	738.365	578.87	366.019	450.923	1058.497	1350.45	649.778	700.872	582.747	908.75	568.228	984.336	550.242	678.994	3011.391	729.332	1452.889	2180.556	354.209	525.498	1219.761	2402.65	4018.587	2885.222	1244.228	1664.466	1457.913	930.623	74.887	1311.496	2117.374	1392.006	3168.442	988.126	286.069	340.14	1950.555	626.167	3035.414	3814.92	1056.29	4690.037	500.788	609.821	214.135	1594.991	406.449	218.745	2602.886	387.986	2054.246	521.439	770.448	630.459	282.482	494.999	454.522	347.945	474.885	1468.742	1965.119	1389.828	4787.945	398.849	1041.432	1178.295	1880.259	930.008	4081.532	1380.01	3137.535	2407.139	1292.902	829.335	1553.426	400.971	537.107	2404.695	1113.734	752.653	1860.429	1885.147	1945.915	2578.998	2389.512	1402.811	3934.665	2705.457	4496.028	1287.491	3875.978	5028.928	4167.047	1978.99	2532.974	2121.455	4154.226	796.002	1110.617	3384.377	1975.23	1331.819	2490.901	1167.086	1994.921	862.417	372.621	1371.905	846.984	751.361	569.356	1477.178	956.189	1219.886	384.765
